id,confidence,band,topic,wd,imp,nov,pr,dp,chars,flags
00000003341,0.85,high,number theory,3,4,3,4,4,491,no_quant
00000003342,0.85,high,topology / geometry,3,2,3,2,5,466,no_quant
00000003343,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,488,no_quant
00000003344,0.85,high,topology / geometry,3,2,3,1,3,423,no_quant
00000003345,0.85,high,algebraic geometry,3,3,3,2,4,411,no_quant
00000003347,0.85,high,topology / geometry,3,2,3,2,4,491,no_quant
00000003348,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,395,no_quant
00000003349,0.85,high,algebra / representation theory,3,3,2,2,4,475,no_quant
00000003351,0.85,high,analysis / PDE / dynamics,3,4,3,3,4,414,no_quant
00000003352,0.85,high,number theory,3,2,3,2,4,439,no_quant
00000003353,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,400,no_quant
00000003355,0.85,high,number theory,3,2,3,2,4,394,no_quant
00000003356,0.85,high,topology / geometry,3,3,2,2,4,433,no_quant
00000003357,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,469,no_quant
00000003358,0.85,high,number theory,3,3,3,2,4,386,no_quant
00000003359,0.85,high,number theory,3,2,3,2,4,415,no_quant
00000003360,0.85,high,topology / geometry,3,2,3,2,4,425,no_quant
00000003361,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,432,no_quant
00000003362,0.85,high,topology / geometry,5,3,2,2,3,494,
00000003363,0.85,high,number theory,3,2,3,2,4,464,no_quant
00000003364,0.85,high,probability,3,2,3,2,4,431,no_quant
00000003365,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,430,no_quant
00000003366,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,511,no_quant
00000003367,0.85,high,topology / geometry,3,3,2,2,4,413,no_quant
00000003368,0.85,high,combinatorics / discrete,3,3,2,2,4,400,no_quant
00000003369,0.85,high,probability,3,3,3,3,5,406,no_quant
00000003371,0.85,high,number theory,3,3,2,2,4,421,no_quant
00000003372,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,519,no_quant
00000003373,0.85,high,analysis / PDE / dynamics,3,3,2,2,3,484,no_quant
00000003374,0.85,high,topology / geometry,3,3,3,3,4,441,no_quant
00000003375,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,458,no_quant
00000003376,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,496,no_quant
00000003377,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,444,no_quant
00000003378,0.85,high,number theory,3,4,2,3,4,490,no_quant
00000003379,0.85,high,algebra / representation theory,3,3,3,3,5,505,no_quant
00000003380,0.85,high,algebra / representation theory,5,3,3,2,4,412,
00000003381,0.85,high,analysis / PDE / dynamics,5,3,3,2,2,425,
00000003382,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,416,no_quant
00000003383,0.85,high,algebra / representation theory,3,2,3,2,4,430,no_quant
00000003384,0.85,high,algebra / representation theory,3,2,3,2,4,438,no_quant
00000003385,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,427,no_quant
00000003386,0.85,high,algebra / representation theory,3,4,3,4,4,428,no_quant
00000003388,0.85,high,algebraic geometry,3,3,3,2,4,502,no_quant
00000003389,0.85,high,topology / geometry,3,3,3,3,4,419,no_quant
00000003390,0.85,high,number theory,3,2,3,2,4,452,no_quant
00000003391,0.85,high,number theory,3,2,3,2,4,439,no_quant
00000003392,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,399,no_quant
00000003393,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,417,no_quant
00000003394,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,455,no_quant
00000003395,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,375,no_quant
00000003396,0.85,high,algebraic geometry,3,3,3,3,4,499,no_quant
00000003397,0.85,high,analysis / PDE / dynamics,3,3,2,2,4,490,no_quant
00000003398,0.85,high,topology / geometry,3,3,3,3,4,437,no_quant
00000003399,0.85,high,algebra / representation theory,3,2,3,2,4,449,no_quant
00000003400,0.85,high,algebraic geometry,3,3,3,3,4,467,no_quant
00000003401,0.85,high,probability,3,2,3,2,5,514,no_quant
00000003402,0.85,high,analysis / PDE / dynamics,3,4,3,3,4,490,no_quant
00000003403,0.85,high,analysis / PDE / dynamics,3,4,3,3,4,425,no_quant
00000003404,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,475,no_quant
00000003405,0.85,high,number theory,3,3,3,3,5,427,no_quant
00000003407,0.85,high,number theory,5,2,3,2,3,468,
00000003409,0.85,high,probability,3,2,3,2,5,449,no_quant
00000003410,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,406,no_quant
00000003411,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,453,no_quant
00000003413,0.85,high,number theory,3,3,3,3,5,459,no_quant
00000003414,0.85,high,algebra / representation theory,3,3,3,3,5,448,no_quant
00000003415,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,468,no_quant
00000003416,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,438,no_quant
00000003417,0.85,high,probability,3,2,3,2,4,418,no_quant
00000003418,0.85,high,number theory,3,2,3,2,4,459,no_quant
00000003420,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,451,no_quant
00000003422,0.85,high,probability,3,2,3,2,4,458,no_quant
00000003423,0.85,high,combinatorics / discrete,3,2,3,2,3,392,no_quant
00000003424,0.85,high,number theory,3,3,3,3,4,471,no_quant
00000003425,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,515,no_quant
00000003426,0.85,high,probability,3,2,3,2,5,405,no_quant
00000003427,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,454,no_quant
00000003429,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,410,no_quant
00000003431,0.85,high,combinatorics / discrete,3,2,3,2,4,469,no_quant
00000003433,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,406,no_quant
00000003434,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,413,no_quant
00000003435,0.85,high,number theory,3,2,3,2,4,433,no_quant
00000003436,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,422,no_quant
00000003437,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,402,no_quant
00000003441,0.85,high,probability,3,2,3,2,5,463,no_quant
00000003443,0.85,high,combinatorics / discrete,3,2,3,2,4,434,no_quant
00000003444,0.85,high,analysis / PDE / dynamics,3,4,3,4,4,423,no_quant
00000003446,0.85,high,analysis / PDE / dynamics,3,3,3,2,5,378,no_quant
00000003447,0.85,high,analysis / PDE / dynamics,3,3,3,3,5,451,no_quant
00000003449,0.85,high,number theory,3,2,3,2,5,437,no_quant
00000003451,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,460,no_quant
00000003452,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,390,no_quant
00000003454,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,414,no_quant
00000003456,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,445,no_quant
00000003457,0.85,high,analysis / PDE / dynamics,3,2,3,1,3,533,no_quant
00000003458,0.85,high,topology / geometry,3,2,3,2,4,448,no_quant
00000003460,0.85,high,probability,3,2,3,2,5,456,no_quant
00000003461,0.85,high,combinatorics / discrete,3,3,2,2,2,809,no_quant
00000003462,0.85,high,combinatorics / discrete,5,3,3,3,4,696,
00000003463,0.85,high,combinatorics / discrete,3,2,3,2,3,603,no_quant
00000003464,0.85,high,combinatorics / discrete,3,2,3,2,3,654,no_quant
00000003465,0.85,high,combinatorics / discrete,5,3,3,3,4,639,
00000003466,0.85,high,combinatorics / discrete,3,3,2,2,3,587,no_quant
00000003467,0.85,high,combinatorics / discrete,3,2,3,2,5,576,no_quant
00000003469,0.85,high,algebra / representation theory,5,3,3,3,4,693,
00000003470,0.85,high,combinatorics / discrete,3,2,3,1,3,628,no_quant
00000003471,0.85,high,analysis / PDE / dynamics,5,3,3,2,2,724,
00000003472,0.85,high,number theory,5,2,3,2,3,648,
00000003473,0.85,high,number theory,3,2,3,2,4,616,no_quant
00000003474,0.85,high,number theory,5,3,3,2,3,609,
00000003475,0.85,high,combinatorics / discrete,4,3,3,2,2,601,
00000003476,0.85,high,combinatorics / discrete,5,3,3,2,3,549,
00000003477,0.85,high,combinatorics / discrete,3,3,2,2,4,585,no_quant
00000003478,0.85,high,number theory,5,3,3,2,3,520,
00000003479,0.85,high,combinatorics / discrete,3,2,3,2,3,612,no_quant
00000003481,0.85,high,algebra / representation theory,5,3,3,3,5,539,
00000003482,0.85,high,combinatorics / discrete,5,2,3,2,2,643,
00000003483,0.85,high,combinatorics / discrete,2,3,3,2,4,565,no_quant
00000003484,0.85,high,combinatorics / discrete,3,2,3,2,3,518,no_quant
00000003485,0.85,high,combinatorics / discrete,5,3,2,2,2,524,
00000003486,0.85,high,combinatorics / discrete,5,3,3,2,3,624,
00000003487,0.85,high,combinatorics / discrete,3,2,3,2,4,544,no_quant
00000003488,0.85,high,number theory,3,3,3,3,5,604,no_quant
00000003489,0.85,high,combinatorics / discrete,3,3,2,2,3,546,no_quant
00000003490,0.85,high,number theory,5,3,2,2,4,567,
00000003492,0.85,high,topology / geometry,5,3,3,2,4,419,
00000003493,0.85,high,topology / geometry,3,3,3,3,4,498,no_quant
00000003494,0.85,high,topology / geometry,3,2,3,2,4,464,no_quant
00000003495,0.85,high,algebraic geometry,5,2,3,2,3,451,
00000003496,0.85,high,topology / geometry,3,3,3,3,4,428,no_quant
00000003498,0.85,high,number theory,3,2,3,2,4,462,no_quant
00000003499,0.85,high,algebraic geometry,3,2,3,2,4,449,no_quant
00000003500,0.85,high,number theory,3,2,3,2,4,447,no_quant
00000003501,0.85,high,algebraic geometry,3,2,3,2,4,465,no_quant
00000003502,0.85,high,algebra / representation theory,3,3,3,3,4,407,no_quant
00000003503,0.85,high,topology / geometry,5,2,3,2,3,468,
00000003504,0.85,high,algebraic geometry,3,2,3,2,4,506,no_quant
00000003505,0.85,high,topology / geometry,3,4,3,4,4,456,no_quant
00000003506,0.85,high,topology / geometry,3,2,3,2,4,461,no_quant
00000003507,0.85,high,algebraic geometry,3,3,3,3,4,357,no_quant
00000003508,0.85,high,number theory,3,3,3,3,4,444,no_quant
00000003509,0.85,high,algebraic geometry,3,2,3,2,4,412,no_quant
00000003510,0.85,high,algebraic geometry,3,4,3,4,5,424,no_quant
00000003511,0.85,high,topology / geometry,3,4,3,3,4,444,no_quant
00000003512,0.85,high,topology / geometry,5,5,2,5,4,422,grand
00000003513,0.85,high,algebraic geometry,3,3,3,3,4,442,no_quant
00000003514,0.85,high,algebraic geometry,3,3,2,2,4,425,no_quant
00000003516,0.85,high,number theory,3,2,3,2,4,375,no_quant
00000003517,0.85,high,topology / geometry,5,2,3,2,3,466,
00000003518,0.85,high,topology / geometry,3,3,2,2,5,461,no_quant
00000003519,0.85,high,number theory,3,3,3,3,4,446,no_quant
00000003520,0.85,high,topology / geometry,3,4,2,3,4,436,no_quant
00000003521,0.85,high,number theory,3,2,3,2,4,484,no_quant
00000003525,0.85,high,logic / complexity,3,2,3,2,4,402,no_quant
00000003526,0.85,high,number theory,3,4,3,3,4,408,no_quant
00000003528,0.85,high,combinatorics / discrete,3,2,3,2,5,429,no_quant
00000003529,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,406,no_quant
00000003530,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,367,no_quant
00000003531,0.85,high,combinatorics / discrete,3,4,3,3,5,414,no_quant
00000003532,0.85,high,combinatorics / discrete,3,2,3,2,4,414,no_quant
00000003534,0.85,high,combinatorics / discrete,5,2,3,2,3,433,
00000003536,0.85,high,combinatorics / discrete,3,2,3,2,4,379,no_quant
00000003538,0.85,high,combinatorics / discrete,5,2,3,2,3,360,
00000003539,0.85,high,number theory,5,2,3,2,3,431,
00000003540,0.85,high,number theory,3,4,3,4,4,471,no_quant
00000003541,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,405,no_quant
00000003543,0.85,high,combinatorics / discrete,3,2,3,2,4,441,no_quant
00000003545,0.85,high,combinatorics / discrete,3,2,3,2,5,478,no_quant
00000003547,0.85,high,number theory,3,3,3,3,4,437,no_quant
00000003551,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,465,no_quant
00000003552,0.85,high,combinatorics / discrete,3,2,3,2,4,466,no_quant
00000003553,0.85,high,combinatorics / discrete,5,3,2,2,3,404,
00000003554,0.85,high,analysis / PDE / dynamics,3,4,3,3,4,403,no_quant
00000003556,0.85,high,number theory,3,3,3,3,4,482,no_quant
00000003558,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,445,no_quant
00000003560,0.85,high,number theory,3,2,3,2,4,393,no_quant
00000003561,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,417,no_quant
00000003562,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,393,no_quant
00000003563,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,383,no_quant
00000003564,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,390,no_quant
00000003565,0.85,high,probability,3,3,2,2,4,410,no_quant
00000003566,0.85,high,topology / geometry,3,2,3,2,4,469,no_quant
00000003567,0.85,high,topology / geometry,3,2,3,2,4,428,no_quant
00000003568,0.85,high,analysis / PDE / dynamics,5,2,3,2,3,419,
00000003569,0.85,high,analysis / PDE / dynamics,3,3,2,2,5,416,no_quant
00000003570,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,448,no_quant
00000003571,0.85,high,topology / geometry,5,2,3,2,3,363,
00000003572,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,433,no_quant
00000003573,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,463,no_quant
00000003574,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,439,no_quant
00000003576,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,398,no_quant
00000003577,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,380,no_quant
00000003578,0.85,high,number theory,3,3,3,2,4,438,no_quant
00000003579,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,390,no_quant
00000003580,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,415,no_quant
00000003581,0.85,high,combinatorics / discrete,3,3,3,3,5,391,no_quant
00000003582,0.85,high,combinatorics / discrete,3,2,3,2,5,382,no_quant
00000003583,0.85,high,number theory,3,2,3,1,2,389,no_quant
00000003584,0.85,high,number theory,3,3,3,2,2,381,no_quant
00000003585,0.85,high,algebra / representation theory,3,2,3,2,4,439,no_quant
00000003587,0.85,high,number theory,3,2,3,2,4,363,no_quant
00000003588,0.85,high,number theory,3,2,3,2,4,432,no_quant
00000003591,0.85,high,number theory,3,2,3,2,3,426,no_quant
00000003592,0.85,high,number theory,3,4,3,4,4,472,no_quant
00000003594,0.85,high,probability,3,2,3,2,5,376,no_quant
00000003596,0.85,high,algebraic geometry,4,3,3,2,1,378,
00000003598,0.85,high,combinatorics / discrete,3,2,3,2,5,395,no_quant
00000003599,0.85,high,number theory,3,2,3,2,4,412,no_quant
00000003600,0.85,high,probability,5,3,3,2,4,386,
00000003602,0.85,high,topology / geometry,3,2,3,2,4,397,no_quant
00000003603,0.85,high,combinatorics / discrete,3,2,3,2,4,349,no_quant
00000003604,0.85,high,combinatorics / discrete,3,2,3,2,3,403,no_quant
00000003605,0.85,high,number theory,3,2,3,1,2,381,no_quant
00000003607,0.85,high,number theory,3,2,3,2,3,389,no_quant
00000003609,0.85,high,number theory,3,4,3,4,4,431,no_quant
00000003611,0.85,high,number theory,5,2,3,2,4,389,
00000003612,0.85,high,algebra / representation theory,3,2,3,2,4,431,no_quant
00000003614,0.85,high,number theory,3,2,3,2,4,414,no_quant
00000003615,0.85,high,combinatorics / discrete,3,2,3,2,5,396,no_quant
00000003618,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,415,no_quant
00000003619,0.85,high,analysis / PDE / dynamics,3,3,2,2,4,396,no_quant
00000003620,0.85,high,analysis / PDE / dynamics,5,2,3,2,3,418,
00000003621,0.85,high,topology / geometry,5,3,3,2,4,375,
00000003622,0.85,high,topology / geometry,3,3,2,2,4,408,no_quant
00000003623,0.85,high,topology / geometry,3,4,3,3,4,432,no_quant
00000003624,0.85,high,algebra / representation theory,3,3,3,3,4,444,no_quant
00000003625,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,415,no_quant
00000003626,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,370,no_quant
00000003628,0.85,high,number theory,3,2,3,2,5,394,no_quant
00000003630,0.85,high,number theory,3,3,2,2,4,380,no_quant
00000003631,0.85,high,number theory,3,3,2,2,4,375,no_quant
00000003632,0.85,high,combinatorics / discrete,5,3,2,2,3,413,
00000003634,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,436,no_quant
00000003635,0.85,high,number theory,3,2,3,2,4,408,no_quant
00000003637,0.85,high,topology / geometry,3,2,3,2,4,367,no_quant
00000003641,0.85,high,probability,3,2,3,2,5,435,no_quant
00000003642,0.85,high,probability,3,2,3,2,4,444,no_quant
00000003643,0.85,high,number theory,3,3,3,3,3,439,no_quant
00000003644,0.85,high,probability,3,2,3,2,4,413,no_quant
00000003645,0.85,high,analysis / PDE / dynamics,2,2,3,2,4,440,no_quant
00000003646,0.85,high,probability,3,2,3,2,4,375,no_quant
00000003647,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,452,no_quant
00000003648,0.85,high,combinatorics / discrete,3,2,3,2,4,446,no_quant
00000003649,0.85,high,probability,3,2,3,2,5,405,no_quant
00000003650,0.85,high,probability,3,2,3,2,4,407,no_quant
00000003651,0.85,high,combinatorics / discrete,3,3,2,2,4,396,no_quant
00000003652,0.85,high,probability,3,3,3,3,5,392,no_quant
00000003653,0.85,high,combinatorics / discrete,3,2,3,2,5,417,no_quant
00000003655,0.85,high,probability,3,2,3,2,4,410,no_quant
00000003656,0.85,high,combinatorics / discrete,3,2,3,2,5,456,no_quant
00000003657,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,425,no_quant
00000003658,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,406,no_quant
00000003659,0.85,high,probability,3,3,2,2,4,449,no_quant
00000003660,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,401,no_quant
00000003661,0.85,high,algebra / representation theory,3,2,3,2,5,412,no_quant
00000003662,0.85,high,probability,3,2,3,2,5,398,no_quant
00000003663,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,494,no_quant
00000003664,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,446,no_quant
00000003665,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,437,no_quant
00000003666,0.85,high,probability,3,2,3,2,4,432,no_quant
00000003668,0.85,high,topology / geometry,3,2,3,2,5,468,no_quant
00000003669,0.85,high,probability,2,2,3,2,4,443,no_quant
00000003670,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,429,no_quant
00000003677,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,402,no_quant
00000003678,0.85,high,number theory,3,2,3,2,4,430,no_quant
00000003680,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,401,no_quant
00000003681,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,447,no_quant
00000003686,0.85,high,number theory,3,3,3,3,4,386,no_quant
00000003687,0.85,high,combinatorics / discrete,3,2,3,2,4,396,no_quant
00000003690,0.85,high,number theory,3,2,3,2,4,443,no_quant
00000003692,0.85,high,logic / complexity,5,2,3,2,3,418,
00000003693,0.85,high,logic / complexity,3,2,3,2,4,390,no_quant
00000003694,0.85,high,combinatorics / discrete,3,2,3,2,4,431,no_quant
00000003695,0.85,high,combinatorics / discrete,3,3,2,2,4,451,no_quant
00000003697,0.85,high,logic / complexity,3,2,3,2,4,398,no_quant
00000003698,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,416,no_quant
00000003700,0.85,high,combinatorics / discrete,3,2,3,2,4,440,no_quant
00000003702,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,407,no_quant
00000003703,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,389,no_quant
00000003705,0.85,high,algebra / representation theory,3,2,3,2,4,411,no_quant
00000003706,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,405,no_quant
00000003707,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,415,no_quant
